"X","Y"
8.43654749171801,49.0912516156864
8.4327150966678,49.0820169744995
8.42990700596778,49.0753575196916
8.42806241224514,49.0706674349725
8.42858311745568,49.0702418159453
8.42961474302706,49.0693220841274
8.43070580495966,49.0683362848312
8.4317654465644,49.0673527402287
8.43318175723815,49.0660503806363
8.43462600791238,49.0647137862216
8.43535727826301,49.0640150903596
8.43575555446742,49.063634968953
8.43607374884958,49.0632796245291
8.4363400075799,49.0628716983009
8.43678475253644,49.0622519870596
8.43710748021341,49.0616889538875
8.43737031258742,49.0612786696288
8.43768577857728,49.0607636087819
8.43802195819049,49.0602804922586
8.4383434406254,49.0599458382722
8.43925298982392,49.0588113390805
8.43975989321101,49.0582556607318
8.4406053842379,49.0573972470512
8.44109804165601,49.0569009365155
8.44147520855036,49.0565389448446
8.44183816838971,49.0562363170682
8.44216598756806,49.0560157109876
8.44252277639951,49.0562519499269
8.44463691747518,49.0546800793422
8.44523701141508,49.0542114256118
8.44569084068572,49.0538040189671
8.4461483277784,49.0533623638631
8.44774664393975,49.0517373409985
8.44818927654002,49.0512247573052
8.44845715560358,49.0509016926491
8.44890881703098,49.0505367040428
8.44928784266804,49.0502199252967
8.44981558975536,49.049827148936
8.45102478959628,49.0491184948939
8.45284586957719,49.0481101367813
8.45539311770851,49.0467124130451
8.4584156088099,49.0450977312805
8.46053516288455,49.0439724045865
8.4607754463973,49.0439137337734
8.46085971736027,49.0442917898946
8.4608918841749,49.0450238943175
8.46103311990472,49.0450049525855
8.46363573474317,49.0446562283868
8.46373075808344,49.0457162887775
8.4651626038921,49.0455079295578
8.46614661197828,49.0453598932812
8.46613928793789,49.04500862619
8.46614533533675,49.0445843226781
8.46615326201288,49.0443423866652
8.46646271030001,49.044223951316
8.46660254668264,49.0435933583251
8.46638810151156,49.0431294532382
8.46634280777451,49.0431320324359
8.46748569574191,49.0429731149958
8.46787977737811,49.0432281499736
8.4681242032682,49.0428440580237
8.46824433158262,49.0428801262496
8.46846636506775,49.0429404121449
8.46874060169054,49.0429802480506
8.46888636778739,49.0430104965277
8.46902131252083,49.0430932203571
8.46956019555089,49.0434971902343
8.46966344895051,49.0436276872067
8.46968034271133,49.0436848689204
8.47002836737905,49.0433333453102
8.46965577805396,49.0425989688008
8.46989064115564,49.042546542031
8.46962475438322,49.0418503289949
8.46952325926488,49.0414905420519
8.46954200224487,49.041296575006
8.46965913057981,49.0408166670148
8.47058284502154,49.0397039147676
8.4711842989989,49.0394785437888
8.47179436631473,49.0393967250295
8.47197608551598,49.039413739726
8.47244657626443,49.0396614625879
8.47283389684164,49.039973554
8.47315223222557,49.040356898218
8.47423820266457,49.0419964242223
8.47489141823834,49.0417022105538
8.47545065533477,49.0417599598448
8.47554233454276,49.0424847744454
8.4754745889132,49.0426836381867
8.47547070332927,49.0429620164173
8.47539715438255,49.0433482500883
8.47549892081604,49.0438947995884
8.47569759514841,49.044266177155
8.47711138897077,49.0436694905425
8.47736869994421,49.0446738993371
8.47753819041787,49.0453259570799
8.47798572351258,49.046585152876
8.47807909378093,49.0470219604987
8.47801821037953,49.0475330667024
8.47796556627475,49.0477655356055
8.47797902579823,49.0479962435086
8.47809161572646,49.0485177504908
8.47810649056658,49.0489009670224
8.47824778210803,49.0494395062719
8.4785599956463,49.0501169449671
8.47904341840853,49.0509721978745
8.47993594032074,49.0524019968572
8.48031383383887,49.0529903372336
8.48109807599153,49.0542879077099
8.47998410556463,49.0547098331725
8.48044210827213,49.0552934962713
8.48026054687275,49.056711443759
8.48024806165287,49.0570424698267
8.48039551059765,49.0573754754086
8.4806822553886,49.057772238609
8.48064536732879,49.0580690796035
8.48041390214627,49.0583936417005
8.48017858946482,49.0586405811515
8.47989410584908,49.0587734595225
8.4790222036791,49.058921039555
8.47755228086906,49.0598343725323
8.47919447691137,49.0601648706354
8.47939993903565,49.0602489796671
8.48080465546823,49.060551315689
8.48113660089787,49.0607094483846
8.48196902887856,49.0610709775689
8.48233480476905,49.0612529979501
8.48252265273356,49.0612823473053
8.48287317372422,49.0611288077207
8.48364187502735,49.0604448976842
8.48417784045471,49.0598229835223
8.48462344592503,49.0591921985217
8.48480576434027,49.0587626552042
8.48589853746655,49.0582654129944
8.4864261065651,49.0580681409734
8.48660510646663,49.0578392802944
8.48708454328228,49.0572667385494
8.48725944607286,49.0569166432129
8.48732653004071,49.0565532140219
8.48752921915943,49.0561893075123
8.4880850928413,49.0556188010216
8.4885575110485,49.055046221848
8.48905531299568,49.0546266959458
8.48943524247034,49.0542532346005
8.48966921952681,49.0539029470015
8.48990303929122,49.0535275785314
8.4903063481118,49.0530078234738
8.49061138829553,49.0523693863292
8.4908473405462,49.0517837894597
8.49114303577556,49.0513099557708
8.49189377539095,49.0507777831887
8.49264385453436,49.0501609902949
8.4932998913217,49.0495216684722
8.4943261751498,49.0486321791976
8.49581396984249,49.0476340070985
8.49649960718535,49.0472665260227
8.49743640895211,49.0470467989975
8.4979668914105,49.0468441793014
8.49846490142627,49.0464953816152
8.49894369906568,49.045949674793
8.50022782315419,49.044700042761
8.50102103615942,49.0441825671943
8.50521830171305,49.0425448372887
8.50528122673492,49.0425178683867
8.50513033100709,49.042395735892
8.50624401963298,49.0420357886642
8.50638765206392,49.0421716429098
8.50660810086,49.0420658528501
8.50685779081925,49.0412154597713
8.50702716314403,49.0406021168403
8.50754661240703,49.0400370271203
8.50841655114517,49.0381721967368
8.50904060607374,49.0371325867489
8.50923854234469,49.0366976725841
8.50952950788352,49.0363021764117
8.51004932120673,49.0357050702619
8.51046678720869,49.0354338432497
8.51111950002333,49.0350067011772
8.51207019687816,49.0346090439154
8.51365040587987,49.0341518199565
8.51394116525391,49.0335462642023
8.51458884521693,49.0332103506783
8.51565604791685,49.0325246016371
8.51645965819788,49.0319549962702
8.51657521624963,49.0317435438207
8.51696365744653,49.031709107007
8.51699238057746,49.0317790061893
8.51983657608946,49.0310806811587
8.5203204542161,49.0302640568197
8.52045300113522,49.0291638954099
8.52034580090154,49.0289209370963
8.51943536046832,49.0282817708834
8.51937825487006,49.0279500805715
8.52020898689996,49.0272934301682
8.52002068601257,49.0271230617165
8.52078273605367,49.0259838752667
8.52232738144767,49.0250193193394
8.52238784575567,49.0247159134319
8.52242955974093,49.0240718916154
8.52228418520966,49.0229313645168
8.52255887797457,49.0229307922162
8.52216013437087,49.0223644414004
8.5217443643775,49.0217773376322
8.5217512560945,49.0212864928608
8.5216510499613,49.0205003544446
8.52175509285183,49.0197726075676
8.52202037107809,49.0191965021554
8.52182857548607,49.0187524028738
8.52192051930446,49.0183876152058
8.52191123669523,49.0180587414408
8.52187387322938,49.0175059309772
8.52167946289183,49.0174911010735
8.52157507447353,49.0169995157471
8.5215134082309,49.0164442744258
8.52124990862119,49.0154953294016
8.52117890782131,49.0152151985532
8.52084860148076,49.0149615088276
8.5211708677378,49.0148414594626
8.52102161381051,49.0143404307009
8.52035034305033,49.0136331129088
8.51924408540425,49.0127312749746
8.51864357886421,49.0124307818411
8.51687762658788,49.0119862042089
8.51654960443562,49.0118809756363
8.51643364277985,49.0118437964957
8.51529301019978,49.0115783349403
8.51462715137319,49.0113814819248
8.51428856626093,49.0107758827439
8.514048470464,49.0103464002722
8.51370471204678,49.0103155452504
8.51388970980222,49.0098332766011
8.51395328838765,49.0091710960364
8.51394510750855,49.0086067196372
8.51402470727356,49.0082230037159
8.51409034191144,49.007826904867
8.51395265658794,49.0073113510202
8.5139832305821,49.0061354963771
8.5139263061927,49.0059740275206
8.51389372058376,49.0058814509236
8.513175092694,49.005722679409
8.51312416334731,49.005520233251
8.51302379484279,49.0043330310865
8.51275447890812,49.0036387878772
8.51262115378062,49.0031693801814
8.51272385476998,49.0027149035822
8.51277301125379,49.0023698128558
8.51307511459802,49.0017745500916
8.5131322043449,49.001358642827
8.51297441276029,49.0009027965165
8.51261160818569,49.0004780097207
8.51219172766786,49.0001877624471
8.51190625752481,48.9996810259754
8.51161999940622,48.9992428863367
8.5114401175353,48.9989104097148
8.5112472737253,48.9986747162054
8.51107779634858,48.9985647458289
8.51063099187374,48.9984310291591
8.509120342277,48.9980270665924
8.50904043249062,48.9979950798386
8.50873372950772,48.9984160398606
8.5081032761073,48.9982941162317
8.50784697991301,48.9982312500462
8.507671452465,48.998097959064
8.50618764141286,48.9976087486635
8.50626140613458,48.99752911986
8.5026992030002,48.9963124766918
8.5026592790859,48.9962319193062
8.50258545052465,48.9958370239913
8.50269170824493,48.9954723208045
8.50280425799609,48.9952307323762
8.50273663030458,48.9949408073113
8.50249460040026,48.994805422579
8.50203759879636,48.994630626242
8.50130734543654,48.9943293825992
8.50060546199374,48.9939233225825
8.50020102343373,48.9936597252446
8.50023028732083,48.9923044737058
8.50023035570375,48.9922976372884
8.50154122558938,48.9907456976873
8.50248700942968,48.9892953045926
8.50205815559006,48.9890703616308
8.50199619753112,48.9889945664759
8.50274888426231,48.9871714196679
8.50284911144301,48.9868887844281
8.50293910122289,48.9866060150263
8.50303456906084,48.9864443870333
8.50334689910994,48.9861422445628
8.50407894170882,48.9855361787533
8.50464551295527,48.9845181870804
8.50523444995672,48.9833633470197
8.5105453762871,48.9823208841306
8.50894620155548,48.9809930534161
8.50881350077368,48.9810677554685
8.5080705638695,48.9804589730222
8.50802249388404,48.9799303880169
8.50753220632402,48.9778206407778
8.50745790881077,48.9774873388742
8.50748684106962,48.9772957550814
8.50754687287743,48.9771225563015
8.50640866856895,48.9771942995348
8.5062097309344,48.9762581834019
8.50579771207954,48.9755701371799
8.50684102682382,48.9750193421479
8.50722075353113,48.9743415193976
8.50777719365843,48.9739568727599
8.50777051855557,48.9736646908301
8.50813120215075,48.97365624397
8.5081710479678,48.9735076878854
8.50847032675102,48.9729232171337
8.50878657760315,48.9722656197672
8.50887545432486,48.9719369802342
8.50866733568998,48.9719464301151
8.50869277344919,48.9714421761909
8.50870565134795,48.9712162588799
8.50876342347931,48.9709241714014
8.50902670086252,48.9708324924622
8.50915924169429,48.9698108291563
8.50929312577063,48.9681100850019
8.50931535561502,48.9679458099113
8.51009611345266,48.9679514580694
8.51098012794049,48.9680419904354
8.51201630630144,48.9682130866731
8.51320202221009,48.9683323866926
8.51380560777802,48.9683555232717
8.51464276117653,48.9682654390646
8.51489969312827,48.9682196700971
8.51574405182281,48.9680482330008
8.51717967895403,48.9679434682461
8.51754719420721,48.9678880809558
8.51829575495981,48.9677341169803
8.519341767726,48.9673971467227
8.52024947535017,48.9671378995577
8.52061688463473,48.9670940165589
8.52101910778678,48.9670500070717
8.52282468784493,48.966700413963
8.52359748535544,48.9665372502532
8.52653734473647,48.9661652995254
8.52761539439563,48.9660129867247
8.52786773457018,48.9658866944395
8.52713812685103,48.9649525688749
8.52685453731501,48.9642664724308
8.52576082306662,48.962185707108
8.52644202244903,48.9619662123212
8.52755689447417,48.9617228705989
8.52878277402955,48.9614934651788
8.53027469576618,48.9615087163959
8.53144782532996,48.961441098735
8.53310333037823,48.9613405371101
8.53442213598105,48.9612481197904
8.53583484295108,48.9611308952463
8.53660573366773,48.9609959642025
8.53766203058323,48.9606542721878
8.53926644386192,48.9603298737571
8.54020721661123,48.9602365095518
8.54116842718373,48.9601933071285
8.54165820956658,48.9600944571605
8.540091066878,48.9581210088161
8.5393676871203,48.9570453556187
8.53900055226612,48.9564481651761
8.53814224256862,48.9547293908633
8.53780579652377,48.9541079407931
8.53750172446708,48.9535463331227
8.5367088507763,48.9523668877442
8.53367376925478,48.9529708926362
8.53248515521316,48.9531531206723
8.5316982906228,48.9532114327252
8.53089046570033,48.9532469939278
8.53018645095746,48.9532504257654
8.52927044731869,48.9531447247997
8.52814246249668,48.9529617128982
8.5270734523029,48.9527512338926
8.52638944066201,48.9525743421259
8.52595159181454,48.9523993487507
8.52557227940233,48.9522569791114
8.52544525641223,48.9523773952556
8.524819914473,48.9521479485431
8.52354484311766,48.9516571172659
8.52141060238681,48.9505676064441
8.52097167518203,48.9501507931727
8.52005713965405,48.9496023357353
8.51828627948194,48.9490734081368
8.51661410787097,48.9481542537996
8.51608058101871,48.947926583489
8.51618793307116,48.9478373822403
8.51546233993079,48.9475522481238
8.51522555310584,48.9474313939623
8.5151143182602,48.9472728442383
8.51489177615083,48.9467957728385
8.51470823411877,48.9464492493722
8.51446880364148,48.9464608358472
8.51391151942681,48.9460835101415
8.51359713246272,48.945856931404
8.51338742069063,48.9456060641239
8.51359996982478,48.9455509440807
8.51349000494463,48.9453329541928
8.51339951922912,48.9450078710385
8.51333740530577,48.9446555604274
8.51330640815005,48.9441369417253
8.51311588127158,48.9441329081954
8.51302621878184,48.9437643876796
8.51285283761645,48.9435984666318
8.51255748340764,48.9434655750913
8.51178468532123,48.9432850725097
8.51185996476951,48.9431669620618
8.51132971867002,48.9429885621089
8.51082549631249,48.9427328436482
8.51010116465191,48.9425527151918
8.50947377292847,48.9423848598611
8.50928538043439,48.9423741632202
8.50871727822119,48.94242026806
8.50685121042603,48.9426136030062
8.50487798466868,48.9426408270604
8.50391626974068,48.9426485963164
8.49842741699625,48.9425616821371
8.49782720093357,48.9425610676656
8.49631708268812,48.9424853959644
8.49632234126505,48.9424242388038
8.4963297782813,48.9423379480218
8.49546027757088,48.9422763412904
8.49527459005579,48.9422618103976
8.4951022674304,48.9421651614891
