"ID","X","Y"
"3451/5420",8.34408470735504,48.9155231908908
"3451/5420",8.33044223896324,48.9154448684501
"3451/5420",8.33032214990123,48.9244363860855
"3451/5420",8.34396706702858,48.9245147331804
"3451/5420",8.34408470735504,48.9155231908908
"3451/5421",8.34396706702858,48.9245147331804
"3451/5421",8.33032214990123,48.9244363860855
"3451/5421",8.33020200128096,48.9334278894364
"3451/5421",8.34384936835812,48.9335062611942
"3451/5421",8.34396706702858,48.9245147331804
"3451/5422",8.34384936835812,48.9335062611942
"3451/5422",8.33020200128096,48.9334278894364
"3451/5422",8.33008179306446,48.9424193785031
"3451/5422",8.34373161130649,48.9424977749327
"3451/5422",8.34384936835812,48.9335062611942
"3451/5423",8.34373161130649,48.9424977749327
"3451/5423",8.33008179306446,48.9424193785031
"3451/5423",8.32996152521375,48.9514108532863
"3451/5423",8.34361379583647,48.9514892743964
"3451/5423",8.34373161130649,48.9424977749327
"3451/5424",8.34361379583647,48.9514892743964
"3451/5424",8.32996152521375,48.9514108532863
"3451/5424",8.32984119769078,48.9604023137863
"3451/5424",8.3434959219108,48.9604807595858
"3451/5424",8.34361379583647,48.9514892743964
"3451/5425",8.3434959219108,48.9604807595858
"3451/5425",8.32984119769078,48.9604023137863
"3451/5425",8.32972081045753,48.9693937600039
"3451/5425",8.34337798949221,48.9694722305016
"3451/5425",8.3434959219108,48.9604807595858
"3451/5426",8.34337798949221,48.9694722305016
"3451/5426",8.32972081045753,48.9693937600039
"3451/5426",8.32960036347587,48.9783851919394
"3451/5426",8.34325999854338,48.9784636871441
"3451/5426",8.34337798949221,48.9694722305016
"3451/5427",8.34325999854338,48.9784636871441
"3451/5427",8.32960036347587,48.9783851919394
"3451/5427",8.3294798567077,48.9873766095934
"3451/5427",8.34314194902696,48.987455129514
"3451/5427",8.34325999854338,48.9784636871441
"3451/5428",8.34314194902696,48.987455129514
"3451/5428",8.3294798567077,48.9873766095934
"3451/5428",8.32935929011484,48.9963680129664
"3451/5428",8.34302384090558,48.9964465576118
"3451/5428",8.34314194902696,48.987455129514
"3451/5429",8.34302384090558,48.9964465576118
"3451/5429",8.32935929011484,48.9963680129664
"3451/5429",8.32923866365912,49.005359402059
"3451/5429",8.3429056741418,49.0054379714379
"3451/5429",8.34302384090558,48.9964465576118
